value,parameter,region_2,technology_1,technology_2
0.9261756756048405,capaConvLow,DE13,electrolysis,
0.9204205618815308,capaConvLow,DE14,electrolysis,
2.021045364807586,capaConvLow,DE21,electrolysis,
1.8195081649111622,capaConvLow,DE22,electrolysis,
1.2816354757585773,capaConvLow,DE23,electrolysis,
1.142452579241229,capaConvLow,DE24,electrolysis,
1.1280597180739849,capaConvLow,DE25,electrolysis,
1.1791786173044077,capaConvLow,DE26,electrolysis,
2.025882389417702,capaConvLow,DE27,electrolysis,
0.26062769959003507,capaConvLow,DE30,electrolysis,
5.924863217566095,capaConvLow,DE40,electrolysis,
0.17216917452742686,capaConvLow,DE50,electrolysis,
0.21703803664681634,capaConvLow,DE60,electrolysis,
1.0913518869192933,capaConvLow,DE71,electrolysis,
0.7286442056601363,capaConvLow,DE72,electrolysis,
1.3419732954948445,capaConvLow,DE73,electrolysis,
9.187390633014052,capaConvLow,DE80,electrolysis,
1.0469594002248244,capaConvLow,DE91,electrolysis,
3.6597368644105166,capaConvLow,DE92,electrolysis,
3.749566189659573,capaConvLow,DE93,electrolysis,
6.846107817950882,capaConvLow,DE94,electrolysis,
1.2986232621294047,capaConvLow,DEA1,electrolysis,
1.726452846233138,capaConvLow,DEA2,electrolysis,
2.1347476381191166,capaConvLow,DEA3,electrolysis,
1.936236725479514,capaConvLow,DEA4,electrolysis,
1.142913869098768,capaConvLow,DEA5,electrolysis,
1.276070690268238,capaConvLow,DEB1,electrolysis,
0.8496215449533726,capaConvLow,DEB2,electrolysis,
1.152552886195399,capaConvLow,DEB3,electrolysis,
0.5028385580969638,capaConvLow,DEC0_,electrolysis,
1.7536667543874822,capaConvLow,DED2,electrolysis,
1.2770588903780595,capaConvLow,DED4,electrolysis,
0.7879054346658153,capaConvLow,DED5,electrolysis,
5.86477274771472,capaConvLow,DEE0,electrolysis,
13.280186940890196,capaConvLow,DEF0,electrolysis,
2.0625382831497343,capaConvLow,DEG0,electrolysis,
0.00018287289990382577,capaStOutLow,DE11,,home
0.0,capaStOutLow,DE12,,home
0.0,capaStOutLow,DE13,,home
0.0,capaStOutLow,DE14,,home
0.00020377407314558114,capaStOutLow,DE21,,home
0.00018345386815247879,capaStOutLow,DE22,,home
0.0001292222756256954,capaStOutLow,DE23,,home
0.00011518901035149402,capaStOutLow,DE24,,home
0.00011373783464047904,capaStOutLow,DE25,,home
0.00011889195264905401,capaStOutLow,DE26,,home
0.00020426177135556296,capaStOutLow,DE27,,home
0.0,capaStOutLow,DE30,,home
0.000597380707873829,capaStOutLow,DE40,,home
0.0,capaStOutLow,DE50,,home
0.0,capaStOutLow,DE60,,home
0.00011003672807405423,capaStOutLow,DE71,,home
0.0,capaStOutLow,DE72,,home
0.00013530590121197886,capaStOutLow,DE73,,home
0.0009263285443605425,capaStOutLow,DE80,,home
0.00010556080784568558,capaStOutLow,DE91,,home
0.0003689969064959452,capaStOutLow,DE92,,home
0.0003780540448524918,capaStOutLow,DE93,,home
0.0006902661857817699,capaStOutLow,DE94,,home
0.00013093508746197998,capaStOutLow,DEA1,,home
0.00017407146553793563,capaStOutLow,DEA2,,home
0.00021523822717302353,capaStOutLow,DEA3,,home
0.0001952231508482674,capaStOutLow,DEA4,,home
0.0001152355203976356,capaStOutLow,DEA5,,home
0.00012866120014204052,capaStOutLow,DEB1,,home
0.0,capaStOutLow,DEB2,,home
0.00011620738466604971,capaStOutLow,DEB3,,home
0.0,capaStOutLow,DEC0_,,home
0.00017681533710429623,capaStOutLow,DED2,,home
0.0001287608364812181,capaStOutLow,DED4,,home
0.0,capaStOutLow,DED5,,home
0.0005913220216057886,capaStOutLow,DEE0,,home
0.0013389891351288845,capaStOutLow,DEF0,,home
0.0002079576412754739,capaStOutLow,DEG0,,home
0.0,capaStSizeLow,DE11,,home
0.0,capaStSizeLow,DE12,,home
0.0,capaStSizeLow,DE13,,home
0.0,capaStSizeLow,DE14,,home
0.0,capaStSizeLow,DE21,,home
0.0,capaStSizeLow,DE22,,home
0.0,capaStSizeLow,DE23,,home
0.0,capaStSizeLow,DE24,,home
0.0,capaStSizeLow,DE25,,home
0.0,capaStSizeLow,DE26,,home
0.0,capaStSizeLow,DE27,,home
0.0,capaStSizeLow,DE30,,home
0.0,capaStSizeLow,DE40,,home
0.0,capaStSizeLow,DE50,,home
0.0,capaStSizeLow,DE60,,home
0.0,capaStSizeLow,DE71,,home
0.0,capaStSizeLow,DE72,,home
0.0,capaStSizeLow,DE73,,home
0.0,capaStSizeLow,DE80,,home
0.0,capaStSizeLow,DE91,,home
0.0,capaStSizeLow,DE92,,home
0.0,capaStSizeLow,DE93,,home
0.0,capaStSizeLow,DE94,,home
0.0,capaStSizeLow,DEA1,,home
0.0,capaStSizeLow,DEA2,,home
0.0,capaStSizeLow,DEA3,,home
0.0,capaStSizeLow,DEA4,,home
0.0,capaStSizeLow,DEA5,,home
0.0,capaStSizeLow,DEB1,,home
0.0,capaStSizeLow,DEB2,,home
0.0,capaStSizeLow,DEB3,,home
0.0,capaStSizeLow,DEC0_,,home
0.0,capaStSizeLow,DED2,,home
0.0,capaStSizeLow,DED4,,home
0.0,capaStSizeLow,DED5,,home
0.0,capaStSizeLow,DEE0,,home
0.0,capaStSizeLow,DEF0,,home
0.0,capaStSizeLow,DEG0,,home
0.0,capaStInLow,DE11,,home
0.0,capaStInLow,DE12,,home
0.0,capaStInLow,DE13,,home
0.0,capaStInLow,DE14,,home
0.0,capaStInLow,DE21,,home
0.0,capaStInLow,DE22,,home
0.0,capaStInLow,DE23,,home
0.0,capaStInLow,DE24,,home
0.0,capaStInLow,DE25,,home
0.0,capaStInLow,DE26,,home
0.0,capaStInLow,DE27,,home
0.0,capaStInLow,DE30,,home
0.0,capaStInLow,DE40,,home
0.0,capaStInLow,DE50,,home
0.0,capaStInLow,DE60,,home
0.0,capaStInLow,DE71,,home
0.0,capaStInLow,DE72,,home
0.0,capaStInLow,DE73,,home
0.0,capaStInLow,DE80,,home
0.0,capaStInLow,DE91,,home
0.0,capaStInLow,DE92,,home
0.0,capaStInLow,DE93,,home
0.0,capaStInLow,DE94,,home
0.0,capaStInLow,DEA1,,home
0.0,capaStInLow,DEA2,,home
0.0,capaStInLow,DEA3,,home
0.0,capaStInLow,DEA4,,home
0.0,capaStInLow,DEA5,,home
0.0,capaStInLow,DEB1,,home
0.0,capaStInLow,DEB2,,home
0.0,capaStInLow,DEB3,,home
0.0,capaStInLow,DEC0_,,home
0.0,capaStInLow,DED2,,home
0.0,capaStInLow,DED4,,home
0.0,capaStInLow,DED5,,home
0.0,capaStInLow,DEE0,,home
0.0,capaStInLow,DEF0,,home
0.0,capaStInLow,DEG0,,home
0.0008873500115709627,capaConvLow,DE11,methanation,
0.0004108966236892821,capaConvLow,DE12,methanation,
0.00045311855104852037,capaConvLow,DE13,methanation,
0.0004503029418070851,capaConvLow,DE14,methanation,
0.000988768298958936,capaConvLow,DE21,methanation,
0.0008901690305860038,capaConvLow,DE22,methanation,
0.0006270223080182484,capaConvLow,DE23,methanation,
0.0005589290142060443,capaConvLow,DE24,methanation,
0.0005518875073199073,capaConvLow,DE25,methanation,
0.0005768967168690112,capaConvLow,DE26,methanation,
0.0009911347458873663,capaConvLow,DE27,methanation,
0.00012750847243340032,capaConvLow,DE30,methanation,
0.002898656817510348,capaConvLow,DE40,methanation,
0.0,capaConvLow,DE50,methanation,
0.00010618283688307556,capaConvLow,DE60,methanation,
0.0005339287121333619,capaConvLow,DE71,methanation,
0.00035647903026929324,capaConvLow,DE72,methanation,
0.0006565417460389776,capaConvLow,DE73,methanation,
0.004494802920438865,capaConvLow,DE80,methanation,
0.0005122103062431377,capaConvLow,DE91,methanation,
0.0017904752941579863,capaConvLow,DE92,methanation,
0.0018344230405419942,capaConvLow,DE93,methanation,
0.0033493629086793074,capaConvLow,DE94,methanation,
0.0006353333459224173,capaConvLow,DEA1,methanation,
0.000844643011843168,capaConvLow,DEA2,methanation,
0.0010443955527196203,capaConvLow,DEA3,methanation,
0.0009472768532419702,capaConvLow,DEA4,methanation,
0.0005591546938447639,capaConvLow,DEA5,methanation,
0.0006242998142142174,capaConvLow,DEB1,methanation,
0.0004156655087464548,capaConvLow,DEB2,methanation,
0.0005638704487230219,capaConvLow,DEB3,methanation,
0.00024600676184615686,capaConvLow,DEC0_,methanation,
0.0008579570374174318,capaConvLow,DED2,methanation,
0.0006247832773559328,capaConvLow,DED4,methanation,
0.00038547176126805524,capaConvLow,DED5,methanation,
0.0028692583919761225,capaConvLow,DEE0,methanation,
0.006497146516377588,capaConvLow,DEF0,methanation,
0.0010090681314131739,capaConvLow,DEG0,methanation,
0.8086681241397665,capaConvLow,DE11,ocgtHydrogen,
0.3744621598707248,capaConvLow,DE12,ocgtHydrogen,
0.4129402421944215,capaConvLow,DE13,ocgtHydrogen,
0.41037429480737964,capaConvLow,DE14,ocgtHydrogen,
0.901093587762969,capaConvLow,DE21,ocgtHydrogen,
0.8112371789536295,capaConvLow,DE22,ocgtHydrogen,
0.5714238429108918,capaConvLow,DE23,ocgtHydrogen,
0.5093684245803886,capaConvLow,DE24,ocgtHydrogen,
0.5029512925688064,capaConvLow,DE25,ocgtHydrogen,
0.5257429196703687,capaConvLow,DE26,ocgtHydrogen,
0.9032502003437272,capaConvLow,DE27,ocgtHydrogen,
0.11620221543931197,capaConvLow,DE30,ocgtHydrogen,
2.6416310819573154,capaConvLow,DE40,ocgtHydrogen,
0.07676252194956446,capaConvLow,DE50,ocgtHydrogen,
0.09676753749747222,capaConvLow,DE60,ocgtHydrogen,
0.486584915123673,capaConvLow,DE71,ocgtHydrogen,
0.3248698089186634,capaConvLow,DE72,ocgtHydrogen,
0.5983257736694448,capaConvLow,DE73,ocgtHydrogen,
4.096245899196183,capaConvLow,DE80,ocgtHydrogen,
0.4667922940366905,capaConvLow,DE91,ocgtHydrogen,
1.631712716025073,capaConvLow,DE92,ocgtHydrogen,
1.671763587907756,capaConvLow,DE93,ocgtHydrogen,
3.0523727786173622,capaConvLow,DE94,ocgtHydrogen,
0.5789979358212195,capaConvLow,DEA1,ocgtHydrogen,
0.7697479811216005,capaConvLow,DEA2,ocgtHydrogen,
0.9517883377073113,capaConvLow,DEA3,ocgtHydrogen,
0.8632812148117543,capaConvLow,DEA4,ocgtHydrogen,
0.5095740930626336,capaConvLow,DEA5,ocgtHydrogen,
0.5689427543564552,capaConvLow,DEB1,ocgtHydrogen,
0.37880818487003093,capaConvLow,DEB2,ocgtHydrogen,
0.5138716989696336,capaConvLow,DEB3,ocgtHydrogen,
0.22419318649202566,capaConvLow,DEC0_,ocgtHydrogen,
0.7818814436172256,capaConvLow,DED2,ocgtHydrogen,
0.5693833485152467,capaConvLow,DED4,ocgtHydrogen,
0.35129173610041875,capaConvLow,DED5,ocgtHydrogen,
2.614839433431458,capaConvLow,DEE0,ocgtHydrogen,
5.921040420519688,capaConvLow,DEF0,ocgtHydrogen,
0.919593421218831,capaConvLow,DEG0,ocgtHydrogen,
0.0,capaConvLow,DE11,gasPlant,
0.0,capaConvLow,DE12,gasPlant,
0.0,capaConvLow,DE13,gasPlant,
0.0,capaConvLow,DE14,gasPlant,
0.0,capaConvLow,DE21,gasPlant,
0.0,capaConvLow,DE22,gasPlant,
0.0,capaConvLow,DE23,gasPlant,
0.0,capaConvLow,DE24,gasPlant,
0.0,capaConvLow,DE25,gasPlant,
0.0,capaConvLow,DE26,gasPlant,
0.0,capaConvLow,DE27,gasPlant,
0.0,capaConvLow,DE30,gasPlant,
0.0,capaConvLow,DE40,gasPlant,
0.0,capaConvLow,DE50,gasPlant,
0.0,capaConvLow,DE60,gasPlant,
0.0,capaConvLow,DE71,gasPlant,
0.0,capaConvLow,DE72,gasPlant,
0.0,capaConvLow,DE73,gasPlant,
0.0,capaConvLow,DE80,gasPlant,
0.0,capaConvLow,DE91,gasPlant,
0.0,capaConvLow,DE92,gasPlant,
0.0,capaConvLow,DE93,gasPlant,
0.0,capaConvLow,DE94,gasPlant,
0.0,capaConvLow,DEA1,gasPlant,
0.0,capaConvLow,DEA2,gasPlant,
0.0,capaConvLow,DEA3,gasPlant,
0.0,capaConvLow,DEA4,gasPlant,
0.0,capaConvLow,DEA5,gasPlant,
0.0,capaConvLow,DEB1,gasPlant,
0.0,capaConvLow,DEB2,gasPlant,
0.0,capaConvLow,DEB3,gasPlant,
0.0,capaConvLow,DEC0_,gasPlant,
0.0,capaConvLow,DED2,gasPlant,
0.0,capaConvLow,DED4,gasPlant,
0.0,capaConvLow,DED5,gasPlant,
0.0,capaConvLow,DEE0,gasPlant,
0.0,capaConvLow,DEF0,gasPlant,
0.0,capaConvLow,DEG0,gasPlant,
0.0,capaConvLow,DE11,biomassPlant,
0.0,capaConvLow,DE12,biomassPlant,
0.0,capaConvLow,DE13,biomassPlant,
0.0,capaConvLow,DE14,biomassPlant,
0.0,capaConvLow,DE21,biomassPlant,
0.0,capaConvLow,DE22,biomassPlant,
0.0,capaConvLow,DE23,biomassPlant,
0.0,capaConvLow,DE24,biomassPlant,
0.0,capaConvLow,DE25,biomassPlant,
0.0,capaConvLow,DE26,biomassPlant,
0.0,capaConvLow,DE27,biomassPlant,
0.0,capaConvLow,DE30,biomassPlant,
0.0,capaConvLow,DE40,biomassPlant,
0.0,capaConvLow,DE50,biomassPlant,
0.0,capaConvLow,DE60,biomassPlant,
0.0,capaConvLow,DE71,biomassPlant,
0.0,capaConvLow,DE72,biomassPlant,
0.0,capaConvLow,DE73,biomassPlant,
0.0,capaConvLow,DE80,biomassPlant,
0.0,capaConvLow,DE91,biomassPlant,
0.0,capaConvLow,DE92,biomassPlant,
0.0,capaConvLow,DE93,biomassPlant,
0.0,capaConvLow,DE94,biomassPlant,
0.0,capaConvLow,DEA1,biomassPlant,
0.0,capaConvLow,DEA2,biomassPlant,
0.0,capaConvLow,DEA3,biomassPlant,
0.0,capaConvLow,DEA4,biomassPlant,
0.0,capaConvLow,DEA5,biomassPlant,
0.0,capaConvLow,DEB1,biomassPlant,
0.0,capaConvLow,DEB2,biomassPlant,
0.0,capaConvLow,DEB3,biomassPlant,
0.0,capaConvLow,DEC0_,biomassPlant,
0.0,capaConvLow,DED2,biomassPlant,
0.0,capaConvLow,DED4,biomassPlant,
0.0,capaConvLow,DED5,biomassPlant,
0.0,capaConvLow,DEE0,biomassPlant,
0.0,capaConvLow,DEF0,biomassPlant,
0.0,capaConvLow,DEG0,biomassPlant,
0.0,capaStOutLow,DE11,,grid
0.0,capaStOutLow,DE12,,grid
0.0,capaStOutLow,DE13,,grid
0.0,capaStOutLow,DE14,,grid
0.0,capaStOutLow,DE21,,grid
0.0,capaStOutLow,DE22,,grid
0.0,capaStOutLow,DE23,,grid
0.0,capaStOutLow,DE24,,grid
0.0,capaStOutLow,DE25,,grid
0.0,capaStOutLow,DE26,,grid
0.0,capaStOutLow,DE27,,grid
0.0,capaStOutLow,DE30,,grid
0.0,capaStOutLow,DE40,,grid
0.0,capaStOutLow,DE50,,grid
0.0,capaStOutLow,DE60,,grid
0.0,capaStOutLow,DE71,,grid
0.0,capaStOutLow,DE72,,grid
0.0,capaStOutLow,DE73,,grid
0.0,capaStOutLow,DE80,,grid
0.0,capaStOutLow,DE91,,grid
0.0,capaStOutLow,DE92,,grid
0.0,capaStOutLow,DE93,,grid
0.0,capaStOutLow,DE94,,grid
0.0,capaStOutLow,DEA1,,grid
0.0,capaStOutLow,DEA2,,grid
0.0,capaStOutLow,DEA3,,grid
0.0,capaStOutLow,DEA4,,grid
0.0,capaStOutLow,DEA5,,grid
0.0,capaStOutLow,DEB1,,grid
0.0,capaStOutLow,DEB2,,grid
0.0,capaStOutLow,DEB3,,grid
0.0,capaStOutLow,DEC0_,,grid
0.0,capaStOutLow,DED2,,grid
0.0,capaStOutLow,DED4,,grid
0.0,capaStOutLow,DED5,,grid
0.0,capaStOutLow,DEE0,,grid
0.0,capaStOutLow,DEF0,,grid
0.0,capaStOutLow,DEG0,,grid
0.0,capaStSizeLow,DE11,,grid
0.0,capaStSizeLow,DE12,,grid
0.0,capaStSizeLow,DE13,,grid
0.0,capaStSizeLow,DE14,,grid
0.0,capaStSizeLow,DE21,,grid
0.0,capaStSizeLow,DE22,,grid
0.0,capaStSizeLow,DE23,,grid
0.0,capaStSizeLow,DE24,,grid
0.0,capaStSizeLow,DE25,,grid
0.0,capaStSizeLow,DE26,,grid
0.0,capaStSizeLow,DE27,,grid
0.0,capaStSizeLow,DE30,,grid
0.0,capaStSizeLow,DE40,,grid
0.0,capaStSizeLow,DE50,,grid
0.0,capaStSizeLow,DE60,,grid
0.0,capaStSizeLow,DE71,,grid
0.0,capaStSizeLow,DE72,,grid
0.0,capaStSizeLow,DE73,,grid
0.0,capaStSizeLow,DE80,,grid
0.0,capaStSizeLow,DE91,,grid
0.0,capaStSizeLow,DE92,,grid
0.0,capaStSizeLow,DE93,,grid
0.0,capaStSizeLow,DE94,,grid
0.0,capaStSizeLow,DEA1,,grid
0.0,capaStSizeLow,DEA2,,grid
0.0,capaStSizeLow,DEA3,,grid
0.0,capaStSizeLow,DEA4,,grid
0.0,capaStSizeLow,DEA5,,grid
0.0,capaStSizeLow,DEB1,,grid
0.0,capaStSizeLow,DEB2,,grid
0.0,capaStSizeLow,DEB3,,grid
0.0,capaStSizeLow,DEC0_,,grid
0.0,capaStSizeLow,DED2,,grid
0.0,capaStSizeLow,DED4,,grid
0.0,capaStSizeLow,DED5,,grid
0.0,capaStSizeLow,DEE0,,grid
0.0,capaStSizeLow,DEF0,,grid
0.0,capaStSizeLow,DEG0,,grid
0.0,capaStInLow,DE11,,grid
0.0,capaStInLow,DE12,,grid
0.0,capaStInLow,DE13,,grid
0.0,capaStInLow,DE14,,grid
0.0,capaStInLow,DE21,,grid
0.0,capaStInLow,DE22,,grid
0.0,capaStInLow,DE23,,grid
0.0,capaStInLow,DE24,,grid
0.0,capaStInLow,DE25,,grid
0.0,capaStInLow,DE26,,grid
0.0,capaStInLow,DE27,,grid
0.0,capaStInLow,DE30,,grid
0.0,capaStInLow,DE40,,grid
0.0,capaStInLow,DE50,,grid
0.0,capaStInLow,DE60,,grid
0.0,capaStInLow,DE71,,grid
0.0,capaStInLow,DE72,,grid
0.0,capaStInLow,DE73,,grid
0.0,capaStInLow,DE80,,grid
0.0,capaStInLow,DE91,,grid
0.0,capaStInLow,DE92,,grid
0.0,capaStInLow,DE93,,grid
0.0,capaStInLow,DE94,,grid
0.0,capaStInLow,DEA1,,grid
0.0,capaStInLow,DEA2,,grid
0.0,capaStInLow,DEA3,,grid
0.0,capaStInLow,DEA4,,grid
0.0,capaStInLow,DEA5,,grid
0.0,capaStInLow,DEB1,,grid
0.0,capaStInLow,DEB2,,grid
0.0,capaStInLow,DEB3,,grid
0.0,capaStInLow,DEC0_,,grid
0.0,capaStInLow,DED2,,grid
0.0,capaStInLow,DED4,,grid
0.0,capaStInLow,DED5,,grid
0.0,capaStInLow,DEE0,,grid
0.0,capaStInLow,DEF0,,grid
0.0,capaStInLow,DEG0,,grid
0.0,capaStOutLow,DE11,caes,
0.0,capaStOutLow,DE12,caes,
0.0,capaStOutLow,DE13,caes,
0.0,capaStOutLow,DE14,caes,
0.0,capaStOutLow,DE21,caes,
0.0,capaStOutLow,DE22,caes,
0.0,capaStOutLow,DE23,caes,
0.0,capaStOutLow,DE24,caes,
0.0,capaStOutLow,DE25,caes,
0.0,capaStOutLow,DE26,caes,
0.0,capaStOutLow,DE27,caes,
0.0,capaStOutLow,DE30,caes,
0.0,capaStOutLow,DE40,caes,
0.0,capaStOutLow,DE50,caes,
0.0,capaStOutLow,DE60,caes,
0.0,capaStOutLow,DE71,caes,
0.0,capaStOutLow,DE72,caes,
0.0,capaStOutLow,DE73,caes,
0.0,capaStOutLow,DE80,caes,
0.0,capaStOutLow,DE91,caes,
0.0,capaStOutLow,DE92,caes,
0.0,capaStOutLow,DE93,caes,
0.0,capaStOutLow,DE94,caes,
0.0,capaStOutLow,DEA1,caes,
0.0,capaStOutLow,DEA2,caes,
0.0,capaStOutLow,DEA3,caes,
0.0,capaStOutLow,DEA4,caes,
0.0,capaStOutLow,DEA5,caes,
0.0,capaStOutLow,DEB1,caes,
0.0,capaStOutLow,DEB2,caes,
0.0,capaStOutLow,DEB3,caes,
0.0,capaStOutLow,DEC0_,caes,
0.0,capaStOutLow,DED2,caes,
0.0,capaStOutLow,DED4,caes,
0.0,capaStOutLow,DED5,caes,
0.0,capaStOutLow,DEE0,caes,
0.0,capaStOutLow,DEF0,caes,
0.0,capaStOutLow,DEG0,caes,
0.0,capaStSizeLow,DE11,caes,
0.0,capaStSizeLow,DE12,caes,
0.0,capaStSizeLow,DE13,caes,
0.0,capaStSizeLow,DE14,caes,
0.0,capaStSizeLow,DE21,caes,
0.0,capaStSizeLow,DE22,caes,
0.0,capaStSizeLow,DE23,caes,
0.0,capaStSizeLow,DE24,caes,
0.0,capaStSizeLow,DE25,caes,
0.0,capaStSizeLow,DE26,caes,
0.0,capaStSizeLow,DE27,caes,
0.0,capaStSizeLow,DE30,caes,
0.0,capaStSizeLow,DE40,caes,
0.0,capaStSizeLow,DE50,caes,
0.0,capaStSizeLow,DE60,caes,
0.0,capaStSizeLow,DE71,caes,
0.0,capaStSizeLow,DE72,caes,
0.0,capaStSizeLow,DE73,caes,
0.0,capaStSizeLow,DE80,caes,
0.0,capaStSizeLow,DE91,caes,
0.0,capaStSizeLow,DE92,caes,
0.0,capaStSizeLow,DE93,caes,
0.0,capaStSizeLow,DE94,caes,
0.0,capaStSizeLow,DEA1,caes,
0.0,capaStSizeLow,DEA2,caes,
0.0,capaStSizeLow,DEA3,caes,
0.0,capaStSizeLow,DEA4,caes,
0.0,capaStSizeLow,DEA5,caes,
0.0,capaStSizeLow,DEB1,caes,
0.0,capaStSizeLow,DEB2,caes,
0.0,capaStSizeLow,DEB3,caes,
0.0,capaStSizeLow,DEC0_,caes,
0.0,capaStSizeLow,DED2,caes,
0.0,capaStSizeLow,DED4,caes,
0.0,capaStSizeLow,DED5,caes,
0.0,capaStSizeLow,DEE0,caes,
0.0,capaStSizeLow,DEF0,caes,
0.0,capaStSizeLow,DEG0,caes,
0.0,capaStInLow,DE11,caes,
0.0,capaStInLow,DE12,caes,
0.0,capaStInLow,DE13,caes,
0.0,capaStInLow,DE14,caes,
0.0,capaStInLow,DE21,caes,
0.0,capaStInLow,DE22,caes,
0.0,capaStInLow,DE23,caes,
0.0,capaStInLow,DE24,caes,
0.0,capaStInLow,DE25,caes,
0.0,capaStInLow,DE26,caes,
0.0,capaStInLow,DE27,caes,
0.0,capaStInLow,DE30,caes,
0.0,capaStInLow,DE40,caes,
0.0,capaStInLow,DE50,caes,
0.0,capaStInLow,DE60,caes,
0.0,capaStInLow,DE71,caes,
0.0,capaStInLow,DE72,caes,
0.0,capaStInLow,DE73,caes,
0.0,capaStInLow,DE80,caes,
0.0,capaStInLow,DE91,caes,
0.0,capaStInLow,DE92,caes,
0.0,capaStInLow,DE93,caes,
0.0,capaStInLow,DE94,caes,
0.0,capaStInLow,DEA1,caes,
0.0,capaStInLow,DEA2,caes,
0.0,capaStInLow,DEA3,caes,
0.0,capaStInLow,DEA4,caes,
0.0,capaStInLow,DEA5,caes,
0.0,capaStInLow,DEB1,caes,
0.0,capaStInLow,DEB2,caes,
0.0,capaStInLow,DEB3,caes,
0.0,capaStInLow,DEC0_,caes,
0.0,capaStInLow,DED2,caes,
0.0,capaStInLow,DED4,caes,
0.0,capaStInLow,DED5,caes,
0.0,capaStInLow,DEE0,caes,
0.0,capaStInLow,DEF0,caes,
0.0,capaStInLow,DEG0,caes,
